OBJECTID,X,Y,Z,Layer,Text,MUTCD,Width,Height,Condition,Orientation
377,673508.9852370054,1303799.24603668,182.5293508013531,Sign Face,DO NOT ENTER,R5-1,3.274207118302192,3.148395558354735,,-55.50373795884621
378,678847.9419147001,1304144.833779603,202.7440611370721,Sign Face,PORTLAND RD,D3-1,4.446220210218054,1.409838166762525,,-14.187614050339985
379,676092.7124353284,1304020.005471017,195.4322138708223,Sign Face,US 202,M1-4,0.2165470673186885,0.2780942163207712,,91.88206766645918
380,678846.5614148077,1304143.991542506,197.1253925333002,Sign Face,219,M1-5,2.864527459845455,2.965838733933416,,164.03142334454947
381,677282.0577475721,1303653.348083776,187.3805462443738,Sign Face,NO LEFT TURN,R3-2,2.733422467714845,3.325388891490425,,-87.33127086348306
382,676934.1329268648,1303701.227840994,188.9296787842181,Sign Face,"LEFT LANE
MUST
TURN LEFT",R3-5,2.558919505810174,2.747914140305807,,-90.16774210825866
383,677283.699368999,1303616.951666684,178.4484961126236,Sign Face,S RIVER ST,D3-1,3.358636471855984,2.173184957404149,,-90.16307320507143
384,676953.8043494677,1303906.604433515,185.5199270272947,Sign Face,,D3-1,2.78183051294542,0.4512831334054,,-57.79554079969193
385,677141.9856684167,1303689.185011936,181.190854192669,Sign Face,"LEFT LANE
MUST
TURN LEFT",R3-5L,2.494830628392577,2.700032133442836,,-88.73890073847787
386,675005.2946325428,1303713.417651039,190.5037545381384,Sign Face,E First St,D3-1,3.096637880708289,0.9028036685127597,,-79.99846505016956
387,674227.3825427118,1303750.015516186,190.507452842082,Sign Face,Grant St,D3-1,3.184963829248283,1.392667511786063,,-78.35056872085178
388,677045.053109541,1303922.146571482,182.7025234141816,Sign Face,NEXT 1 MILE,W16-7P,2.997610864676828,1.366046352649298,,123.96552242011339
389,671766.7686912396,1302245.119747733,171.0506523287018,Sign Face,FREE FILL DIRT,D1-1,2.100032771353333,1.812869208691314,,63.25627868939831
390,680931.0685935674,1304898.843537058,232.2499685312009,Sign Face,LEFT TURN YIELD TO ONCOMING TRAFFIC,R10-12,2.953474681208453,3.222091773676434,,157.89297048300017
391,673075.9912655487,1303520.795363659,170.1963378600377,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.545321890531875,2.131763835904479,,-130.0733418706498
392,680957.1422996861,1305038.311472294,215.4059775144225,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.153335405459867,1.85513707596486,,156.8210229505401
393,672854.9265052455,1303321.025675255,169.104778132051,Sign Face,TO I-10 WEST,D1-1,3.478374928627114,1.226510275693077,,-153.03060015952306
394,673732.2433481131,1303876.332057322,183.969918408682,Sign Face,CROSS TRAFFIC DOES NOT STOP,W16-7P,2.166637441930495,2.269610332378878,,46.8176281066923
395,675871.4151386892,1303744.969402604,191.7712715578959,Sign Face,,D3-1,3.288669849005271,5.082635898289717,,84.87265689143933
396,676273.7485559658,1303966.943833038,193.8437328788681,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.104892551742513,3.13586254758159,,-88.82132184497178
397,674078.1133385845,1303755.696211166,181.3414036357312,Sign Face,NO PARKING,R7-1,1.919327054436751,2.320442065166363,,-41.98469441507842
398,674290.4103526358,1303799.526081516,187.0472295615432,Sign Face,First St,D3-1,3.337715006875866,1.451339465113762,,-171.34663259731352
399,676807.4729628515,1304013.077640363,188.8516389390743,Sign Face,,D1-1,2.213926140091863,3.189404649058665,,-83.68394531398538
400,676603.2575000994,1303655.189050669,191.185287500567,Sign Face,,D1-1,2.633193972229644,5.052657577935165,,92.51296825806243
401,674078.0947156531,1303756.043939345,186.6367616277483,Sign Face,,W11-2,4.092498323110145,4.069572827947421,,97.28431067354516
402,677233.1010642705,1303762.733176204,179.9776978604878,Sign Face,RIVER ST,D3-1,3.414657406919584,0.9740589875874556,,119.51538753346833
403,676772.0813830759,1304019.039681782,193.3604033512209,Sign Face,MERIDIAN AVE,D3-1,4.313697652241063,1.292707413200318,,-84.9242470547594
404,680980.4662198285,1304925.161944492,223.0185888795531,Sign Face,ELLIOTT RD,D3-1,4.120252420270224,1.451003895656956,,63.78500782061047
405,676687.7615550124,1303654.200633572,188.0193515937288,Sign Face,S MERIDIAN ST,D3-1,4.329155749223363,1.207760332294023,,-85.65604662597747
406,671810.1966166499,1302307.181868545,171.6296465290003,Sign Face,,D1-1,3.094980175413797,1.151797574336134,,-119.96969333453661
407,678881.1079540342,1304073.873902448,205.4207977885152,Sign Face,U TURN PERMITTED,R3-18,2.255499597609512,3.107866746547028,,63.97526611393088
408,672787.0015651913,1303249.167942518,166.1319370256763,Sign Face,Tollway,M1-4,2.635199566838622,2.178529037891098,,55.42221919034854
409,677970.7293502367,1303632.200443418,182.6566810282012,Sign Face,Portland Rd,D3-1,4.537873302544821,1.5659546210697,,-177.3863993180211
410,674413.7638451924,1304040.060866428,189.4799219566509,Sign Face,SPEED 30,R2-1,2.665278401587579,3.416498345652903,,-90.03446912084976
411,680790.7333904116,1304840.829100401,210.9183015697713,Sign Face,STOP,R1-1,1.073497056648174,0.7973909084721812,,-19.241591138767856
412,676495.119543345,1303720.514289556,188.8030322116945,Sign Face,NO LEFT TURN,R3-1,2.451034512106828,2.397123988219133,,-174.96690430099395
413,680978.9763853059,1304924.358354984,223.0699583839059,Sign Face,W ELLIOTT RD,D3-1,4.005670703927988,1.328000872153935,,-114.70897609310538
414,675493.5528541865,1303993.409321582,196.3313084799602,Sign Face,RR,W10-1,3.028585137970491,3.248252502576572,,90.39507494162899
415,678731.0744087279,1304084.452828915,203.3875347347213,Sign Face,,D3-1,3.238378429976035,1.294265777420184,,-113.16681610519684
416,675471.9328321562,1304059.391869853,196.2019742229295,Sign Face,PUBLIC PARKING,D4-1,1.988494646517936,1.85175204840232,,92.70235841370248
417,677164.0368213243,1303736.399049413,179.7328854708037,Sign Face,DO NOT ENTER,R5-1,3.434397729988798,3.485183703304901,,31.641524588909082
418,674290.4492004715,1303799.586656105,185.3958429851685,Sign Face,NO LEFT TURN,R3-2,2.767914158152783,2.313285205620793,,7.059365098905284
419,675552.8292447628,1303695.433205712,198.9190824613299,Sign Face,ONE WAY,R6-1,2.713140070907713,3.312420187972662,,1.9130679556165444
420,680619.1797461162,1304769.851701671,215.6146031576946,Sign Face,MASSAGE,D1-1,2.148752332985244,6.080728972677796,,-127.81539653510103
421,676726.3670923269,1303998.323773041,189.879958295397,Sign Face,,R2-1,0.8914774171323601,0.13013108782568,,9.68914404159929
422,677239.470507348,1303701.641350173,179.247085713915,Sign Face,DO NOT ENTER,R5-1,3.323688751130592,3.395931614352649,,51.25784967191014
423,682783.5528686043,1304604.663095029,199.4876325511685,Sign Face,"DO NOT ENTER
WRONG WAY",R5-1a,2.101207264452156,3.012691739350166,,-103.24311912849295
424,680897.9221783975,1304884.627832408,222.0495644115842,Sign Face,PORTLAND RD,D3-1,4.623339479676694,1.400316285648997,,159.78265198371744
425,679848.5099741858,1304559.177085376,208.1762501172948,Sign Face,,D1-1,2.588062618035344,2.558650620027477,,-114.16702581903377
426,680897.2549568076,1304923.972680079,221.3680001606281,Sign Face,WEST LAKE RD,D3-1,2.48391797223429,0.6016284188260556,,157.43220302268148
427,676208.6487947239,1304045.577559463,197.8123728283563,Sign Face,CITY PARK,D1-1,3.826926386575373,2.40601384107835,,-81.4843306713194
428,676725.0851137497,1303949.872712343,200.469256909138,Sign Face,ONE WAY,R6-1,3.033608511051168,3.52083815364387,,3.2808125818227496
429,679394.8129097685,1304251.128166259,191.452766863956,Sign Face,STOP,R1-1,2.096324298638371,1.333322464011785,,-108.69156241783529
430,675005.2591888988,1303713.331244641,191.31436206282,Sign Face,E First St,D3-1,2.285729399503372,0.9072710835714665,,9.316906763397405
431,676208.831820094,1303969.716347001,192.9092947491326,Sign Face,2 HOUR PARKING 8AM TO 6PM,R7-8,2.067109418353383,1.800510631458653,,-87.74937539884363
432,682853.2771242637,1304670.600687943,215.5490411772944,Sign Face,Hayes St,D3-1,6.257944845464911,2.17071081709674,,6.988561061935323
433,677725.826987263,1303614.253193893,179.6144896829664,Sign Face,,D1-1,2.895297575497565,5.212583801564894,,87.59695935711892
434,680889.6527958106,1304920.851837198,221.1933726312736,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.1479254600413515,0.1230447496876629,,-21.222166070476106
435,681168.8541932434,1305007.350948744,221.2205686193254,Sign Face,"LEFT AT SIGNAL
WOLVES & PEOPLE
FARMHOUSE BREWERY",D1-2,4.320125097990661,4.610830326405723,,69.4486756589399
436,675040.8650325105,1304088.166201414,200.3616212458877,Sign Face,ONE WAY,R6-1,3.584226754706675,1.374456806602127,,-177.31993458470907
437,676751.599762828,1304018.42142048,200.5107454965249,Sign Face,ONE WAY,R6-1L,2.889046714374712,3.356914820633535,,-176.7408970623512
438,680867.6312793962,1304991.984226777,222.8678032081087,Sign Face,N ELLIOTT RD,D3-1,4.167985806627849,1.330052812894185,,-109.25512784179146
439,678881.1992664727,1304073.950496764,203.1647510327821,Sign Face,,R9-3a,2.276399551727014,2.533273277633146,,64.45591716179919
440,676208.6235636553,1304045.39563545,200.7465671278489,Sign Face,N COLLEGE ST,D3-1,4.379050781720579,1.454325368398131,,97.80679251788709
441,678321.7379682085,1303744.025239999,182.1026597660799,Sign Face,STOP,R1-1,4.728226054684696,11.10686483032747,,123.927760744275
442,671766.6642125888,1302245.105079671,175.3233557522895,Sign Face,STOP,R1-1,1.691547161325069,2.463658259609553,,61.568770366947156
443,675040.8367977432,1304088.190231003,201.3840333282294,Sign Face,E HANCOCK St,D3-1,4.475002526611167,1.461047708518862,,3.1404119910945067
444,676152.4988539328,1303968.254546999,204.1183721586917,Sign Face,ONE WAY,R6-1,2.744772772150715,3.248985045225288,,-171.78023810590992
445,673676.2129545277,1303750.064776844,186.1081388277773,Sign Face,"LEFT AT JCT 99W
NORTHWEST FRESH SEAFOOD
RIGHT 1/4 MILE
CLIFF CREEK CELLARS",D1-1,5.006840222776717,5.191511369439873,,-98.53306517667012
446,675272.565739493,1303703.114063613,190.86512138582,Sign Face,First St,D3-1,2.271561758724723,0.8627666732457678,,0.1253901013798348
447,675463.0857381986,1303993.713596254,195.6602915916046,Sign Face,SPEED 25,R2-1,2.577637671798545,3.474743895017569,,93.13852515280661
448,673975.015387892,1304028.614071303,182.1683203053415,Sign Face,"CITY CENTER
NEXT LEFT",D1-1,5.683476530660794,2.857017235493096,,-122.51970553994353
449,677283.0397567789,1303617.288381301,177.1445905354521,Sign Face,E FIRST ST,D3-1,4.30995397993273,2.223845972163784,,-0.6327580574821662
450,682783.4959985769,1304604.860337906,198.7521644251369,Sign Face,WRONG WAY,R5-1a,1.578542973425757,1.537769133337526,,-99.65574145536519
451,676130.9022607518,1303969.394851124,194.771659866043,Sign Face,E HANCOCK ST,D3-1,4.685000954024748,1.537013319846526,,-177.51645179748346
452,676170.126960478,1304047.04436563,204.8617781841351,Sign Face,ONE WAY,R6-1,2.780230104766805,3.547619568707123,,1.2289545727022575
453,675508.5254908925,1303980.171821454,189.1828373885972,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.757479324115543,1.78696074354367,,-88.59300348975025
454,678898.2190239213,1303635.105570675,182.4536122274027,Sign Face,,I-5,0.6148766657811763,1.381049201557329,,5.7220533600364405
455,674023.9806817963,1304110.63907361,181.0071529903566,Sign Face,NO RIGHT TURN,R3-1,2.418300845804489,2.429894809647807,,-11.004134444192127
456,673974.9895560838,1304028.624384001,179.1428417270394,Sign Face,PHOENIX NEXT RIGHT 1/4 MILE,D9-13,2.306885332886002,2.878301256284939,,57.63160112081122
457,676436.2874999199,1303663.456831284,190.5904425322669,Sign Face,E First St,D3-1,2.808844636431516,0.8751615256149311,,4.239576008779489
458,676162.4727353714,1304047.592240261,205.2854498765103,Sign Face,LEFT TURN YIELD TO ONCOMING TRAFFIC,R10-12,2.821410109051882,3.328678097937676,,3.20693089257411
459,676975.6432410053,1303893.173495195,184.0432853122524,Sign Face,,W3-1,0.2945918012948174,1.977484604817988,,130.5388872665853
460,678767.1588416552,1304030.39516447,202.0521372546802,Sign Face,"U
TURN
PERMITTED",R3-4,2.40835969842325,4.870801616528528,,-123.02340778080939
461,671810.3973137803,1302307.480336067,172.6337579516417,Sign Face,HOME ACRES RD,D3-1,5.085470638875885,1.608395944117248,,-118.44562093598019
462,678503.6287412308,1303635.380759532,182.9967091001679,Sign Face,NO PARKING ANY TIME,R7-1,1.050063122914532,1.86765248694132,,-85.41890886912982
463,675742.4307124261,1303983.696261308,193.6974496265225,Sign Face,,R2-1,1.007689656860872,2.798419299088125,,-83.13788540951288
464,676727.6050166573,1303999.223881399,189.7389221291032,Sign Face,30,R2-1,1.515121323855843,0.5015174508720558,,165.10838342262278
465,679951.761914495,1304515.42100589,211.3428430832093,Sign Face,US 101,M1-4,1.134568155594072,0.9981031453828485,,36.36857120881986
466,678732.5269973875,1304085.11043867,203.2450186210796,Sign Face,S VILLA AVE,D3-1,3.347484458462772,1.422452723260314,,-111.30567172713094
467,678798.5450894253,1303982.564868156,192.5964063458684,Sign Face,PORTLAND RD,D3-1,4.710313372724638,2.215714083881828,,-15.623386874495713
468,679075.1304655941,1303618.684750735,189.4976907113847,Sign Face,AHEAD,W11-2,3.997390977353874,4.774834618480812,,89.4388926886615
469,682796.995821719,1304650.155512572,215.7178302674284,Sign Face,N Springbrook Rd,D3-1,10.12018659296311,2.718609696611018,,89.60776111635295
470,674055.9105990193,1304055.031100175,181.9999520459016,Sign Face,,D3-1,0.3145523662642231,0.492382765285612,,2.3678416092267756
471,682886.7207053518,1305458.1336245,205.2509949500921,Sign Face,H,D9-2,0.5643444228672918,0.9020000422407635,,-38.38015576235569
472,674822.7035972455,1304015.399799777,198.3669963946308,Sign Face,STOP,R1-1,0.8731389178691573,0.3456597624644832,,20.818741255368323
473,674488.3320655162,1304072.216862035,204.9092522668216,Sign Face,ONLY,R3-5R,2.636423730474757,3.270278452575363,,87.01248771483719
474,672728.9051776235,1303362.933979465,168.1702750786212,Sign Face,,M6-3,2.830863546511632,1.788433846526258,,-56.492581743014625
475,682089.1594202878,1305488.514434214,220.9527263090182,Sign Face,,D3-1,4.792403908852203,1.207740874741021,,-80.0870003137659
476,675742.4475331384,1303983.687250212,194.6454169155234,Sign Face,,R2-1,1.034606981465197,3.172451742677863,,94.79362101568348
477,676441.620466722,1303728.848652156,192.9300108831514,Sign Face,North 99 South 26 Portland Salem RIGHT LANES,D1-1,7.048192925340547,6.796597182907144,,94.84905329993983
478,676194.0824583198,1303968.850781178,188.5550174412268,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4856848693269444,0.7249030658579247,,-85.35552199950148
479,675870.9657853735,1303742.730746011,187.119656244864,Sign Face,,M1-4,0.9763547832884499,1.442643405571384,,-89.28275980630097
480,676176.6269643228,1303741.946280051,197.9124898584625,Sign Face,E FIRST ST,D3-1,3.624973803993285,1.263426631454408,,3.6264038423123863
481,680885.4291950376,1304948.840701566,232.9182226425835,Sign Face,U TURN PROHIBITED,R3-4,2.140712354752648,4.587983443668195,,65.36065183638922
482,682089.5062473568,1305488.902111584,220.8948550486631,Sign Face,N DEBORAH RD,D3-1,4.492494768983735,1.625148115039184,,94.26260081128093
483,673665.4069484441,1303831.033578587,185.2902191742327,Sign Face,RAILROAD CROSSING,R15-1,3.347983119368866,3.641420618442725,,85.47164747578215
484,676494.8728395638,1303719.970519979,190.4324792726275,Sign Face,,D3-1,1.805235785762156,0.8839715927291729,,51.54973486126961
485,672728.9300832914,1303362.980286486,169.8103883985588,Sign Face,99W,M1-4,3.434952319137693,2.350002097019686,,-57.62666971708842
486,682795.1127029218,1304598.438229979,198.6212970302615,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.5402602744227631,1.303309432947104,,87.393698654023
487,676310.4613626475,1304046.490683848,190.543206242389,Sign Face,STOP,R1-1,1.002087152692589,1.703642719373928,,-84.62803848358963
488,673443.4181002559,1303786.385700977,180.9789260453255,Sign Face,NO RIGHT TURN,R3-1,2.03016079629813,2.352557000838552,,95.65809422391985
489,676130.9899687519,1303970.03273659,199.4421671919438,Sign Face,North 99W Portland South 219 Salem South 99W McMinnville,D1-3,8.697994737800338,5.196648554539117,,2.869029016116911
490,674252.864319953,1304108.98123221,189.0021304983608,Sign Face,Hancock St,D3-1,2.754030656313958,0.8725095295843489,,-178.94235158883097
491,673232.5050904121,1303724.283430725,182.3241919269215,Sign Face,SPEED 30,R2-1,2.586487827338571,3.59419840840217,,-114.517459878713
492,674252.8406908571,1304108.747944949,189.8333915800063,Sign Face,,D3-1,2.564451904121659,0.8978610589435406,,91.36354727774386
493,675539.759551265,1303990.205076002,196.6660738216113,Sign Face,,D3-1,3.991914311731894,0.7591912830908467,,95.05778615627887
494,674129.7801590406,1304048.558429988,181.2358424018503,Sign Face,ONE WAY,R6-1,1.242175170286434,3.437986524086298,,-10.068637998945638
495,675802.4898668665,1303753.054558341,191.0600520406311,Sign Face,,D3-1,1.57473398631639,0.7458088865743221,,-133.8826267644442
496,673966.4743708252,1303766.477286551,185.0025649683498,Sign Face,Cherokee / LEFT,D1-1,3.922108433690909,1.389657164339631,,17.12671095581149
497,674347.436972935,1303790.25025964,188.0104312345553,Sign Face,SPEED 25,R2-1,2.592144793099931,3.292830049835165,,-88.34800105841164
498,674243.463944707,1304042.638840843,186.6170435977549,Sign Face,NO LEFT TURN,R3-2,2.400522704512428,2.488153265530043,,-174.51596077717383
499,680717.3109809936,1304934.099349655,215.6406977895805,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.8239620548533642,0.525826192277623,,-96.43524330326174
500,674254.2594378454,1304108.860583648,188.0715439863534,Sign Face,ONE WAY,R6-1L,4.454438924163657,1.52088760390995,,1.0614338989720886
501,671764.3401508321,1302238.83450834,174.2427610887446,Sign Face,,D1-1,0.6291356299492943,1.866254671977887,,-45.71949501331289
502,677282.1895098188,1303616.84098039,179.8501486139476,Sign Face,MERCER WILLIAMS HISTORIC HOUSE,M5-1,6.12638753855948,1.943782167484754,,-89.26899644921694
503,674804.3269690005,1303828.595876899,192.50516899985,Sign Face,,R2-1,0.9290330366199723,1.434822349254228,,-166.16471110639634
504,673459.2638120316,1303834.887524182,182.8612282119214,Sign Face,,D3-1,3.852593538955127,1.808054882084603,,89.20843898714038
505,673895.4374988626,1303809.849192982,182.6067789557853,Sign Face,NO PARKING,R5-1a,1.721617978388869,2.312323670061867,,75.92243894576957
506,675449.6828343989,1303757.578328731,188.5460407627039,Sign Face,,R2-1,1.073293583443159,3.181405150358445,,-86.75194264839219
507,675951.835364939,1303972.029395196,193.3064525433541,Sign Face,"NOTICE
SURVEILLANCE
CAMERAS IN USE",R61(CA),1.82736342347513,1.484659204645732,,4.049640643539362
508,675449.7423076319,1303757.651018238,187.668478918151,Sign Face,,R2-1,0.9883901109219848,1.523501858154307,,95.75548480770819
509,675487.3025578216,1303755.839587715,188.2954853638079,Sign Face,,R2-1,1.007093121529877,3.115913373591706,,-92.68820040508548
510,675283.2290698915,1303773.989737083,190.494784117321,Sign Face,25,R2-1,0.3214519754482379,0.1453127457792052,,152.06575843459999
511,675493.4515294193,1303993.328822459,194.0318019596113,Sign Face,25 MPH,W16-13P,1.060758519360399,1.683235168457031,,-91.5699405497194
512,675333.5914841539,1303988.890857727,195.7211602928886,Sign Face,E HANCOCK ST,D3-1,3.428624214462721,1.419249364710229,,-176.37897693065997
513,675333.6237238526,1303988.97806511,196.7982584634919,Sign Face,E HANCOCK ST,D3-1,4.5905361964008,1.52213445172848,,3.7090431668304653
514,675294.9398901272,1304078.344507372,198.0189146557008,Sign Face,E HANCOCK ST,D3-1,3.28017325382533,1.386586684254524,,-177.3673386412956
515,674231.3518303338,1303794.84561818,184.0080247062526,Sign Face,NO PARKING,R7-1,1.983399700930738,2.73740119508558,,-84.59475144488414
516,676183.6768452642,1303670.636171636,192.9282211793818,Sign Face,"George Fox University
LEFT LANE",D1-1,5.410204878629348,4.764832849577656,,-85.6272214632296
517,675295.0015660723,1304078.371140167,199.0295466074609,Sign Face,E HANCOCK ST,D3-1,4.878852545745729,1.562831439371184,,-0.20012914409069396
518,676452.5939790661,1303946.139615557,191.447960946141,Sign Face,,M1-4,1.376095249896913,1.891911460032926,,5.613266409947611
519,674227.314458876,1303794.799961961,186.2581047398027,Sign Face,25,R2-1,0.5228887862107885,0.4450337389322716,,171.57471171119877
520,675860.7980652496,1303972.083762141,195.3848430402764,Sign Face,ONE WAY,R6-1,3.751471756011482,1.51323247456488,,179.52634007836764
521,674405.2195240571,1303741.822227298,185.8450273428192,Sign Face,NO PARKING,R7-1,1.742611798088694,2.228164571163848,,-42.021950766118316
522,676222.0444896468,1303730.245472145,189.4103769467074,Sign Face,,R2-1,1.194329047453372,3.224012889261321,,-116.95777770005374
523,674813.924386877,1304011.838915046,197.0112770160168,Sign Face,ONE WAY,R6-1,3.975925483102873,1.384368914318836,,-178.74592501221844
524,676394.9914496155,1303724.657391205,188.2440157361672,Sign Face,,R2-1,1.011009760728971,3.009415048313891,,-91.52809891502407
525,674813.9263893428,1304011.855235142,198.1587149251606,Sign Face,E HANCOCK ST,D3-1,4.705486335153655,1.290275512404955,,-178.77695353467374
526,675960.268949718,1303739.509078979,187.7690339876414,Sign Face,,R2-1,1.003166704665957,3.075571510735459,,90.48930549360277
527,675860.8701540169,1303972.08706621,196.4691657318659,Sign Face,W HANCOCK ST,D3-1,4.634499706308359,1.520503732788907,,-179.9920584387249
528,676222.0529000029,1303730.157964391,188.0135068968028,Sign Face,,R2-1,1.09443709919146,1.5598548248684,,-114.58143856580013
529,676962.8006271243,1303989.735998399,188.2188409869881,Sign Face,E HANCOCK ST,D3-1,4.870176628192891,1.42578808028554,,-167.0294356732886
530,675468.0156086439,1303696.003808329,188.2953789828146,Sign Face,PUBLIC PARKING,D4-1,2.080571698391531,1.726933508094527,,-87.78865677846963
531,674498.1835962972,1304025.398011175,196.3169533035702,Sign Face,MAIN ST,D3-1,3.042475679727989,1.233984322685582,,90.50931178451172
532,682928.8718085341,1305381.198289406,202.2909187807001,Sign Face,,R2-1,3.685362226381076,1.894889541185434,,-105.56860622383894
533,682774.5561904546,1305667.641604246,215.8437102710297,Sign Face,Portland,D1-1,2.490794017246076,0.3496975958190878,,157.7679952365607
534,674708.5232000716,1304020.516900771,194.483223446974,Sign Face,NO TURN ON RED,R1-5bP,1.106095791175922,3.197083244799316,,-93.17501353819286
535,675281.8355539717,1303773.926459165,191.2753984595976,Sign Face,ONE WAY,R6-1,3.51958856807919,1.606644373240433,,-177.30686049562468
536,675908.9237252623,1303980.295473714,194.0885343175676,Sign Face,,R2-1,1.124909191619693,3.068371238358064,,-87.76100962950468
537,674227.7243636164,1303750.151683857,187.0737278154332,Sign Face,NO RIGHT TURN,R3-1,3.423017310345267,3.23520479552702,,10.903556464649366
538,680885.4364039144,1304948.810264087,231.342106876674,Sign Face,,R3-1,2.124686175443995,2.23928744711588,,-114.56196858810816
539,672728.9656020277,1303362.926269972,172.085891142868,Sign Face,"McMINNVILLE
PORTLAND",D1-1,6.507801727985772,3.078802833406943,,-58.56590399395352
540,682961.8203800872,1305738.368694756,225.5738978848498,Sign Face,N Springbrook Rd,D3-1,10.01760559132093,2.594154103221542,,67.60495580878454
541,682754.9929010025,1305667.186644026,215.0531493058796,Sign Face,,D3-1,3.705169819784289,3.61503969653072,,89.99999398835689
542,673680.6009577393,1303847.798522268,181.834024291602,Sign Face,STOP,R1-1,0.02150494712857123,0.6394549285176544,,121.78799400071154
543,678881.0923348013,1304073.930872599,204.5575191567392,Sign Face,U TURN PERMITTED,R3-4,2.268318507302151,4.799252576402479,,-115.34185658847242
544,674302.4239456938,1304101.588328885,186.6925772318505,Sign Face,NO RIGHT TURN,R3-1,3.177396112226751,2.60796016595495,,-174.70081098773105
545,674347.4742187981,1303790.145130188,185.3976452043492,Sign Face,25,R2-1,1.778541587469146,2.504580329096536,,92.22636351744937
546,676915.6225339073,1303715.144477384,187.0978105950046,Sign Face,,R2-1,1.040670502529995,3.247462271705387,,-90.84049027827564
547,674497.5548220497,1304026.455813711,199.637316866447,Sign Face,"PORTLAND
SALEM
McMINNVILLE",D1-3,8.563659009658132,5.093430049150321,,3.0316669202011153
548,679896.475436938,1304490.008914457,212.5413250960206,Sign Face,,D3-1,0.8333721772579382,0.3463231770228838,,71.02032265993634
549,678906.7114811934,1304017.816876068,193.5898702826215,Sign Face,N VILLA AVE,D3-1,3.569123782510832,1.627825924104906,,75.87882896452004
550,679772.9769658607,1304407.105230176,216.1469336481674,Sign Face,Lewis Audio Video,D1-1,7.763177234669682,5.360621166980172,,64.32079827920715
551,674972.5485102776,1304011.250190114,197.7202155996311,Sign Face,,D3-1,1.072260475377711,1.454325368398131,,-97.66003965022757
552,672615.5413108926,1303083.804345399,156.2671467534642,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.676556827828014,1.688443926062797,,20.334129624359324
553,672615.4804359336,1303083.803219012,157.7705936188511,Sign Face,AHEAD,M6-3,1.29720308571037,1.606501032674093,,18.814877054244498
554,672615.3187618545,1303083.854432073,159.5140268630059,Sign Face,,R2-1,2.668427200767937,2.390823652112265,,-154.60849233233122
555,680335.3606626496,1304822.595247964,217.5860181792956,Sign Face,,D3-1,1.129027935150727,2.085093086160074,,-83.77502630032367
556,675067.511644082,1303769.599731405,193.6882507994547,Sign Face,,D3-1,2.977972033768501,0.8356428443603314,,-100.96703490155102
557,677971.1602808675,1303632.746866261,181.4289958683027,Sign Face,Parkview Dr,D3-1,4.045215491547672,1.26451938327529,,-87.41522700456873
558,678040.9161754858,1303744.517245836,181.7503384316816,Sign Face,,D3-1,2.816529489877655,5.249510130544347,,-106.07981882945305
559,677970.8234661273,1303632.186225911,180.7188683206456,Sign Face,DEAD END,W14-1,3.432378055542472,1.126077035906434,,-87.32152062926188
560,677970.9139775794,1303632.673676138,181.4687416847112,Sign Face,Parkview Dr,D3-1,4.176782185011335,1.563475983036472,,92.61328079110105
561,679952.1888401943,1304514.838288355,210.7466589659346,Sign Face,INFO,D9-10,2.302737451913788,1.381490760900843,,140.3322637960192
562,675067.1952544926,1303770.462994393,194.5149030810082,Sign Face,,D3-1,2.364032459384187,0.983389422023703,,-177.25829508338904
563,673101.4041079063,1303546.507274277,174.8034749668856,Sign Face,"PORTLAND
McMINNVILLE",D1-1,4.900571868175597,1.960108912210139,,-28.461757805910462
564,679952.4107134001,1304514.515691121,210.0895717299958,Sign Face,,M6-3B,1.568902782567843,0.6927403174047394,,-75.3446937474147
565,678320.2729642612,1303744.202057726,183.2549114151705,Sign Face,DO NOT ENTER,R5-1,0.6529566614333725,0.9440681518219274,,-110.32063124312579
566,675068.5933760835,1303770.384297488,191.1542555390509,Sign Face,,R3-2,2.420063172112612,2.339377881973747,,-178.4564265828856
567,680921.1659999096,1305021.029792325,231.7576498096199,Sign Face,LEFT TURN YIELD TO ONCOMING TRAFFIC,R10-12,2.985430045390692,3.752585627588387,,-20.510795085212422
568,674227.6927246575,1303750.110933679,189.2009534459856,Sign Face,First St,D3-1,3.093091521676131,1.203105479400615,,-168.9805082262617
569,675803.4162075253,1303752.954234807,191.1064529268263,Sign Face,,D3-1,2.096090416895748,0.8209615828484061,,-46.74169792285107
570,675059.2666915774,1303702.356831188,192.375984927751,Sign Face,ONE WAY,R6-1L,3.290675443614249,1.375831252946628,,-175.79382731968775
571,675508.5567293583,1303980.181533413,190.7723352576933,Sign Face,,R2-1,2.563160079044933,2.158873584952567,,91.54260353949016
572,675818.418680971,1303684.854579615,185.9680726058343,Sign Face,ONE WAY,R6-1L,3.250140178547756,1.33855028806396,,177.08597534919753
573,678345.7699602422,1303625.845067662,183.4648809006962,Sign Face,,D1-1,3.250391464533768,1.248289632984972,,-87.72381977259882
